OSHPD ID,Manufacturer Name,Date Reported,NDC Number,Drug Product Description,WAC Effective Date,WAC Increase Amount,WAC After Increase,Patent Expiration Date,Drug Source Type,Unit Sales Volume in US,Unit Sales Volume Non-Public Indicator,Cost Increase Factors,Cost Increase Factors Non-Public Indicator,Change Improvement Description,Change Improvement Non-Public Indicator,Acquisition Date,Company Acquired From,Acquisition Price,Acquisition Price Non-Public Indicator,Acquisition Price Comment,WAC at Acquisition,WAC Year Prior to Acquisition,Year Drug Introduced to Market,WAC at Intro to Market,Supporting Documents,General Comments
Rx0000051,"MILLICENT U.S., INC.",03/31/2022,72495020105,FEMRING 0.05MG/DAY (ESTRADIOL ACETATE VAGINAL RING) 1 RING FOR 3 MONTH'S USAGE,01/01/2022,54.66,636.11,,Single Source Drug,,1,,1,,1,05/18/2018,Allergan,,1,,485.37,443.67,2003,76.50,,
Rx0000051,"MILLICENT U.S., INC.",03/31/2022,72495020210,FEMRING 0.10mFEMRING 0.10MG/DAY (ESTRADIOL ACETATE VAGINAL RING) 1 RING FOR 3 MONTH'S USAGEG,01/01/2022,58.25,677.86,,Single Source Drug,,1,,1,,1,05/18/2018,Allergan,,1,,517.23,472.79,2003,81.50,,
Rx0000051,"MILLICENT U.S., INC.",03/31/2022,72495040128,INTRAROSA 6.5mg/DAY (PRASTERONE INSERTS),01/01/2022,14.02,240.12,03/19/2031,Single Source Drug,,1,,1,,1,04/26/2020,AMAG,,1,,212.30,202.00,2017,175.00,,
Rx0000204,"Noden Pharma USA, Inc.",03/31/2022,70839015030,TEKTURNA 150MG TAB 30/EA,01/01/2022,22.02,266.64,08/19/2026,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000204,"Noden Pharma USA, Inc.",03/31/2022,70839030030,TEKTURNA 300MG TAB 30/EA,01/01/2022,27.78,336.39,08/19/2026,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000204,"Noden Pharma USA, Inc.",03/31/2022,70839031230,TEKTURNA HCT 300/12.5MG TAB 30/EA,01/01/2022,27.78,336.39,07/13/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000204,"Noden Pharma USA, Inc.",03/31/2022,70839032530,TEKTURNA HCT 300/25MG TAB 30/EA,01/01/2022,27.78,336.39,07/13/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000073,Novartis,03/31/2022,00078063968,"Cosentyx 150mg/ml, pen, 1 Sensoready Pen",01/05/2022,415.05,6344.38,05/05/2033,Single Source Drug,,1,"Increases in rate of inflation, continued investment in innovation, post-marketing regulatory commitments, ongoing pharmacovigilance, market conditions and dynamics",,Not applicable,,,,,,,,,,,,"The product was not aquired. All information is provided by Novartis to the best of our knowledge at the time of submission. WAC is reported at the package level not the unit level. Novartis provides this report consistent with its understanding and interpretation of California SB 17 Chapter 603 Chapter 9 ? 127681 and its provisions. In providing this report, Novartis does not waive any rights that it may have at law or in equity with respect to the applicability, interpretation, or application of  California SB 17 Chapter 603 Chapter 9 ? 127681 as it may relate to Novartis or any of its affiliates now or in the future. Novartis, on behalf of itself and affiliates, expressly reserves all such rights. We believe that this submission and of all Novartis related information herein is confidential and proprietary, commercial or financial information not subject to disclosure, including under the California Public Records Act (Government Code Section 6250 et seq.) and applicable laws pertaining to trade secrets.  We request that the confidentiality of this submission and of all Novartis? related information herein be maintained to the maximum extent permitted by law. When any of this information is requested, whether under the California Public Records Act (Government Code Section 6250 et seq.) or otherwise, we request that Novartis is notified of the request and afforded the opportunity to submit objections to disclosure."
Rx0000073,Novartis,03/31/2022,00078063941,"Cosentyx 150mg/ml, pen, 2 Sensoready Pens",01/05/2022,415.05,6344.38,05/05/2033,Single Source Drug,,1,"Increases in rate of inflation, continued investment in innovation, post-marketing regulatory commitments, ongoing pharmacovigilance, market conditions and dynamics",,Not applicable,,,,,,,,,,,,"The product was not aquired. All information is provided by Novartis to the best of our knowledge at the time of submission. WAC is reported at the package level not the unit level. Novartis provides this report consistent with its understanding and interpretation of California SB 17 Chapter 603 Chapter 9 ? 127681 and its provisions. In providing this report, Novartis does not waive any rights that it may have at law or in equity with respect to the applicability, interpretation, or application of  California SB 17 Chapter 603 Chapter 9 ? 127681 as it may relate to Novartis or any of its affiliates now or in the future. Novartis, on behalf of itself and affiliates, expressly reserves all such rights. We believe that this submission and of all Novartis related information herein is confidential and proprietary, commercial or financial information not subject to disclosure, including under the California Public Records Act (Government Code Section 6250 et seq.) and applicable laws pertaining to trade secrets.  We request that the confidentiality of this submission and of all Novartis? related information herein be maintained to the maximum extent permitted by law. When any of this information is requested, whether under the California Public Records Act (Government Code Section 6250 et seq.) or otherwise, we request that Novartis is notified of the request and afforded the opportunity to submit objections to disclosure."
Rx0000073,Novartis,03/31/2022,00078063997,"Cosentyx 150mg/ml, syringe, 1 Syringe",01/05/2022,415.05,6344.38,05/05/2033,Single Source Drug,,1,"Increases in rate of inflation, continued investment in innovation, post-marketing regulatory commitments, ongoing pharmacovigilance, market conditions and dynamics",,Not applicable,,,,,,,,,,,,"The product was not aquired. All information is provided by Novartis to the best of our knowledge at the time of submission. WAC is reported at the package level not the unit level. Novartis provides this report consistent with its understanding and interpretation of California SB 17 Chapter 603 Chapter 9 ? 127681 and its provisions. In providing this report, Novartis does not waive any rights that it may have at law or in equity with respect to the applicability, interpretation, or application of  California SB 17 Chapter 603 Chapter 9 ? 127681 as it may relate to Novartis or any of its affiliates now or in the future. Novartis, on behalf of itself and affiliates, expressly reserves all such rights. We believe that this submission and of all Novartis related information herein is confidential and proprietary, commercial or financial information not subject to disclosure, including under the California Public Records Act (Government Code Section 6250 et seq.) and applicable laws pertaining to trade secrets.  We request that the confidentiality of this submission and of all Novartis? related information herein be maintained to the maximum extent permitted by law. When any of this information is requested, whether under the California Public Records Act (Government Code Section 6250 et seq.) or otherwise, we request that Novartis is notified of the request and afforded the opportunity to submit objections to disclosure."
Rx0000073,Novartis,03/31/2022,00078063998,"Cosentyx 150mg/ml, syringe, 2 Syringes",01/05/2022,415.05,6344.38,05/05/2033,Single Source Drug,,1,"Increases in rate of inflation, continued investment in innovation, post-marketing regulatory commitments, ongoing pharmacovigilance, market conditions and dynamics",,Not applicable,,,,,,,,,,,,"The product was not aquired. All information is provided by Novartis to the best of our knowledge at the time of submission. WAC is reported at the package level not the unit level. Novartis provides this report consistent with its understanding and interpretation of California SB 17 Chapter 603 Chapter 9 ? 127681 and its provisions. In providing this report, Novartis does not waive any rights that it may have at law or in equity with respect to the applicability, interpretation, or application of  California SB 17 Chapter 603 Chapter 9 ? 127681 as it may relate to Novartis or any of its affiliates now or in the future. Novartis, on behalf of itself and affiliates, expressly reserves all such rights. We believe that this submission and of all Novartis related information herein is confidential and proprietary, commercial or financial information not subject to disclosure, including under the California Public Records Act (Government Code Section 6250 et seq.) and applicable laws pertaining to trade secrets.  We request that the confidentiality of this submission and of all Novartis? related information herein be maintained to the maximum extent permitted by law. When any of this information is requested, whether under the California Public Records Act (Government Code Section 6250 et seq.) or otherwise, we request that Novartis is notified of the request and afforded the opportunity to submit objections to disclosure."
Rx0000073,Novartis,03/31/2022,00078065967,"Entresto 24/26mg - Tabs, 180 Each Bottle, 1 bottle",01/05/2022,122.41,1871.09,05/09/2036,Single Source Drug,,1,"Increases in rate of inflation, continued investment in innovation, post-marketing regulatory commitments, ongoing pharmacovigilance, market conditions and dynamics",,Not applicable,,,,,,,,,,,,"The product was not aquired. All information is provided by Novartis to the best of our knowledge at the time of submission. WAC is reported at the package level not the unit level. Novartis provides this report consistent with its understanding and interpretation of California SB 17 Chapter 603 Chapter 9 ? 127681 and its provisions. In providing this report, Novartis does not waive any rights that it may have at law or in equity with respect to the applicability, interpretation, or application of  California SB 17 Chapter 603 Chapter 9 ? 127681 as it may relate to Novartis or any of its affiliates now or in the future. Novartis, on behalf of itself and affiliates, expressly reserves all such rights. We believe that this submission and of all Novartis related information herein is confidential and proprietary, commercial or financial information not subject to disclosure, including under the California Public Records Act (Government Code Section 6250 et seq.) and applicable laws pertaining to trade secrets.  We request that the confidentiality of this submission and of all Novartis? related information herein be maintained to the maximum extent permitted by law. When any of this information is requested, whether under the California Public Records Act (Government Code Section 6250 et seq.) or otherwise, we request that Novartis is notified of the request and afforded the opportunity to submit objections to disclosure."
Rx0000073,Novartis,03/31/2022,00078065920,"Entresto 24/26mg - Tabs, 60 Each Bottle, 1 bottle",01/05/2022,40.80,623.69,05/09/2036,Single Source Drug,,1,"Increases in rate of inflation, continued investment in innovation, post-marketing regulatory commitments, ongoing pharmacovigilance, market conditions and dynamics",,Not applicable,,,,,,,,,,,,"The product was not aquired. All information is provided by Novartis to the best of our knowledge at the time of submission. WAC is reported at the package level not the unit level. Novartis provides this report consistent with its understanding and interpretation of California SB 17 Chapter 603 Chapter 9 ? 127681 and its provisions. In providing this report, Novartis does not waive any rights that it may have at law or in equity with respect to the applicability, interpretation, or application of  California SB 17 Chapter 603 Chapter 9 ? 127681 as it may relate to Novartis or any of its affiliates now or in the future. Novartis, on behalf of itself and affiliates, expressly reserves all such rights. We believe that this submission and of all Novartis related information herein is confidential and proprietary, commercial or financial information not subject to disclosure, including under the California Public Records Act (Government Code Section 6250 et seq.) and applicable laws pertaining to trade secrets.  We request that the confidentiality of this submission and of all Novartis? related information herein be maintained to the maximum extent permitted by law. When any of this information is requested, whether under the California Public Records Act (Government Code Section 6250 et seq.) or otherwise, we request that Novartis is notified of the request and afforded the opportunity to submit objections to disclosure."
Rx0000073,Novartis,03/31/2022,00078077767,"Entresto 49/51mg - Tabs, 180 Each Bottle, 1 bottle",01/05/2022,122.41,1871.09,05/09/2036,Single Source Drug,,1,"Increases in rate of inflation, continued investment in innovation, post-marketing regulatory commitments, ongoing pharmacovigilance, market conditions and dynamics",,Not applicable,,,,,,,,,,,,"The product was not aquired. All information is provided by Novartis to the best of our knowledge at the time of submission. WAC is reported at the package level not the unit level. Novartis provides this report consistent with its understanding and interpretation of California SB 17 Chapter 603 Chapter 9 ? 127681 and its provisions. In providing this report, Novartis does not waive any rights that it may have at law or in equity with respect to the applicability, interpretation, or application of  California SB 17 Chapter 603 Chapter 9 ? 127681 as it may relate to Novartis or any of its affiliates now or in the future. Novartis, on behalf of itself and affiliates, expressly reserves all such rights. We believe that this submission and of all Novartis related information herein is confidential and proprietary, commercial or financial information not subject to disclosure, including under the California Public Records Act (Government Code Section 6250 et seq.) and applicable laws pertaining to trade secrets.  We request that the confidentiality of this submission and of all Novartis? related information herein be maintained to the maximum extent permitted by law. When any of this information is requested, whether under the California Public Records Act (Government Code Section 6250 et seq.) or otherwise, we request that Novartis is notified of the request and afforded the opportunity to submit objections to disclosure."
