HCAI ID,Manufacturer Name,Date Reported,NDC Number,Drug Product Description,WAC Effective Date,WAC Increase Amount,WAC After Increase,Patent Expiration Date,Drug Source Type,Unit Sales Volume in US,Unit Sales Volume Non-Public Indicator,Cost Increase Factors,Cost Increase Factors Non-Public Indicator,Change Improvement Description,Change Improvement Non-Public Indicator,Acquisition Date,Company Acquired From,Acquisition Price,Acquisition Price Non-Public Indicator,Acquisition Price Comment,WAC at Acquisition,WAC Year Prior to Acquisition,Year Drug Introduced to Market,WAC at Intro to Market,Supporting Documents,General Comments
Rx0000063,Ferring Pharmaceuticals,03/31/2021,55566650003,Endometrin (progesterone) Dosage 100mg suppository (vaginal inserts) 21 inserts 21 applicators,01/08/2021,10.59,275.26,,Single Source Drug,,1,,1,,1,,,,,,,,,,,Ferring initially announced a higher price increase but implemented a lower price increase instead.
Rx0000063,Ferring Pharmaceuticals,06/30/2021,55566750102,MENOPUR (menotropins for injection)/75 units/vial - 5 single-dose vials per package,04/20/2021,41.90,1089.45,,Single Source Drug,,1,,1,,1,,,,,,,,,,,"""Note:  The acquisition fields do not apply because Ferring did not acquire the product within the past five years.
NDC 55566750101 is the NDC for the 0.9% Sodium Chloride Injection, USP, 2 mL product included in the Menopur kit. The Sodium Chloride is used for mixing the medicine. NDC 55566750101 does not have a WAC price. """
Rx0000193,"Forte Bio-Pharma, LLC",06/30/2021,72245019310,Nalocet 2.5mg/300mg Tablet 100Ct,05/01/2021,240.35,2643.85,,Non-innovator Multiple Source Drug,4200,,Labor Costs- increase workforce of sales representatives,,,1,,,,,,,,,,,
Rx0000193,"Forte Bio-Pharma, LLC",06/30/2021,72245019303,Nalocet 2.5mg/300mg Tablet 30Ct,05/01/2021,72.11,793.16,,Non-innovator Multiple Source Drug,736,,Labor Costs- increase workforce of sales representatives,,,1,,,,,,,,,,,
Rx0000193,"Forte Bio-Pharma, LLC",06/30/2021,72245068310,Prolate 10mg/300mg Tablet 100ct,05/01/2021,240.35,2643.85,,Non-innovator Multiple Source Drug,6000,,Labor Costs- increase workforce of sales representatives,,,1,,,,,,,,,,,
Rx0000193,"Forte Bio-Pharma, LLC",06/30/2021,72245068110,Prolate 5mg/300mg Tablet 100ct,05/01/2021,240.35,2643.85,,Non-innovator Multiple Source Drug,1800,,Labor Costs- increase workforce of sales representatives,,,1,,,,,,,,,,,
Rx0000193,"Forte Bio-Pharma, LLC",06/30/2021,72245068210,Prolate 7.5mg/300mg Tablet 100ct,05/01/2021,240.35,2643.85,,Non-innovator Multiple Source Drug,1500,,Labor Costs- increase workforce of sales representatives,,,1,,,,,,,,,,,
Rx0000100,Fresenius Medical Care ,03/31/2021,49230064331,PHOSLYRA 667MG/5ML ORAL SOLUTION 473ML BOTTLE,01/01/2021,8.12,170.61,02/23/2030,Single Source Drug,,1,"The increase in Wholesale Acquisition Cost (WAC) for the products is due to increases in the costs of manufacturing and distribution, specifically including increases in the cost of the active pharmaceutical ingredients (API) of the products, increases in shipping for the products, and increases in costs to market the products.",,This WAC increase is not necessitated by a change or improvement in the prescription drug.,,,,,,,,,,,,"Please note that this report and its contents are exempted from disclosure under the California Public Records Act, Cal. Gov. Code § 6250 et seq. (“PRA”) as the material contains and constitutes FUSA’s proprietary commercial information and otherwise would not be in the public interest to disclose. Please contact Domenic Gaeta at domenic.gaeta@fmc-na.com regarding any PRA requests so that we may take appropriate steps to protect such information.
Fresenius Medical Care did not acquire Phoslyra in the prior five year period."
Rx0000100,Fresenius Medical Care ,03/31/2021,49230064551,VELPHORO 500MG CHEWABLE TABLETS 90 TABLET BOTTLE,01/01/2021,68.74,1443.51,01/23/2030,Single Source Drug,,1,"The increase in Wholesale Acquisition Cost (WAC) for the products is due to increases in the costs of manufacturing and distribution, specifically including increases in the cost of the active pharmaceutical ingredients (API) of the products, increases in shipping for the products, and increases in costs to market the products.",,This WAC increase is not necessitated by a change or improvement in the prescription drug.,,,,,,,,,,,,"Please note that this report and its contents are exempted from disclosure under the California Public Records Act, Cal. Gov. Code § 6250 et seq. (“PRA”) as the material contains and constitutes FUSA’s proprietary commercial information and otherwise would not be in the public interest to disclose. Please contact Domenic Gaeta at domenic.gaeta@fmc-na.com regarding any PRA requests so that we may take appropriate steps to protect such information.  
Fresenius Medical Care is the authorized distributor for Velphoro.
Fresenius Medical Care did not acquire Velphoro in the prior five year period."
Rx0000401,"Galt Pharmaceuticals, LLC",09/30/2021,61825030260,"Orphengesic Forte (Orphenadrine Citrate 50 mg/Aspirin 770 mg/Caffeine 60 mg) Tablets, 60 Count",08/01/2021,360.00,1950.00,,Non-innovator Multiple Source Drug,,1,"Galt Pharmaceuticals utilizes a proprietary revenue process which includes pricing. After maintaining consistent pricing since product launch, we were recently forced to implement a price increase. This increase included impact of Covid-19, supply chain shortages and the alarming inflationary pressures being seen across the country. Additionally to these macroeconomic factors are the significant increases in fees charged by PBMs and wholesalers to offset their own responses to the same.",,N/A,,,,,,,,,,,,
Rx0000029,GlaxoSmithKline,03/31/2021,58160081143,PEDIARIX 0.5ML Pre-filled Syringe; Dosage form: Injection; 1 Pack,01/01/2021,7.13,90.05,,Innovator Multiple Source Drug,,1,,1,The price increase listed is not related to any identified or claimed change or improvement,,,,,,,,,,,,"Pricing provided reflects Federal Excise Tax. Note on Acquisition Fields: This drug was developed by GSK, therefore the following fields related to drug acquisition have been left blank: ACQUISITION_DATE, ACQUIRED_FROM_COMPANY, ACQUISITION_PRICE, ACQUISITION_PRICE_NONPUBLIC, ACQUISITION_PRICE_COMMENT, WAC_AT_ACQUISITION, YEAR_INTRODUCED, WAC_AT_INTRODUCTION."
